rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/10009225-body_of_lies,Mike Goodridge,FALSE,Screen International,Fresh,,2008/10/18,More gripping to watch in the moment than enjoyable to recall at its end.
m/10009225-body_of_lies,James Verniere,FALSE,Boston Herald,Fresh,B-,2008/10/18,
m/10009225-body_of_lies,Tom Charity,TRUE,CNN.com,Rotten,,2008/10/18,"Yes, there are a couple of chase scenes, but Scott rarely shifts into high gear."
m/10009225-body_of_lies,,FALSE,National Post,Fresh,3月4日,2008/10/18,
m/10009225-body_of_lies,Scott A. Mantz,FALSE,Entertainment Insiders,Fresh,4月5日,2008/10/18,"It works better as an action-adventure, thanks to Ridley Scott's knack for tightening the screws on the intensity."
m/10009225-body_of_lies,James Kendrick,FALSE,Q Network Film Desk,Rotten,2.5/5,2008/10/21,So much of Body of Lies lumbers along in a lazily predictable manner.
m/10009225-body_of_lies,Linda Cook,FALSE,"Quad City Times (Davenport, IA)",Fresh,3月4日,2008/10/23,'Body of Lies' is an adults-only story about espionage and the politics of war.
m/10009225-body_of_lies,Sean P. Means,FALSE,Salt Lake Tribune,Fresh,3月4日,2008/10/24,Ridley Scott delivers an involving if sometimes meandering spy thriller and gets in some choice digs about the paralyzed state of American intelligence in the post-9/11 age.
m/10009225-body_of_lies,Prairie Miller,FALSE,NewsBlaze,Rotten,,2008/10/25,"The macho swagger of these US espionage interlopers around the planet has all the finesse of a wrestling ring, while imperialism is made to come off as really sexy. Body Of Lies: An Amman Gangster."
m/10009225-body_of_lies,Cynthia Fuchs,FALSE,PopMatters,Rotten,4月10日,2008/10/27,"Body of Lies grants Ferris the usual moral rightness -- even as he's committing questionable acts, he means well."
m/10009225-body_of_lies,Charles Koplinski,FALSE,Illinois Times,Fresh,3月4日,2008/10/28,A timely game of cat and mouse that benefits from the performances by its two leads.
m/10009225-body_of_lies,Leonard Klady,FALSE,Movie City News,Rotten,,2008/10/29,Characters act and react with inexplicable intents and the story evolves in a manner that defies linear or random templates and certainly anything that might keep us engaged emotionally or psychologically.
m/10009225-body_of_lies,Kim Voynar,FALSE,Movie City News,Fresh,,2008/10/29,"Thanks to its high-talent pro lineup, Body of Lies passes the time well, even if it doesn't necessarily enrich it."
m/10009225-body_of_lies,Sean Burns,FALSE,Philadelphia Weekly,Rotten,,2008/10/29,"Like Alec Baldwin, Russell Crowe is way more fun to watch when he's fat."
m/10009225-body_of_lies,Walter Chaw,FALSE,Film Freak Central,Rotten,2月4日,2008/11/9,"Perfectly workmanlike, unimpeachably prestige-y, achingly contemporary, and a near-complete failure as revelation"
m/10009225-body_of_lies,Jonathan F. Richards,TRUE,Film.com,Fresh,A-,2008/11/10,"Good solid far-fetched multiplex action-adventure fare in the Bondian mode, with awe-inspiring technology and just enough moral philosophizing laced through it to give the mind a little something to chew on."
m/10009225-body_of_lies,Ben Lyons,TRUE,At the Movies,Rotten,,2008/11/10,Just because it's really dense and layered doesn't mean it's good.
m/10009225-body_of_lies,Ben Mankiewicz,TRUE,At the Movies,Fresh,,2008/11/10,A complicated movie about the war on terror with two terrific performances and a terrific director.
m/10009225-body_of_lies,Jeffrey Westhoff,FALSE,"Northwest Herald (Crystal Lake, IL)",Rotten,2月4日,2008/11/12,Body of Lies proves as generic as its title.
m/10009225-body_of_lies,Matthew Turner,FALSE,ViewLondon,Rotten,2月5日,2008/11/20,"Over-directed, frequently dull and ultimately disappointing thriller that wastes the talents of its two leads and strands them with a tedious script that somehow manages to be both confusing and overly simplistic."
m/10009225-body_of_lies,Victor Olliver,FALSE,Teletext,Rotten,4月10日,2008/11/20,"Ridley Scott does not reflect on causes, only on operations. Body Of Lies may engage the warrior techno-geeks, but its amorality is uninvolving."
m/10009225-body_of_lies,Trevor Johnston,TRUE,Time Out,Fresh,3月6日,2008/11/21,"Perhaps Scott's ever-restless shooting style doesn't quite differentiate between the peaks and troughs of the narrative, yet it's still an engrossing account of the intersection between process and ethics."
m/10009225-body_of_lies,Richard Luck,FALSE,Film4,Fresh,3月5日,2008/11/21,"Like Syriana without either the balls or the brains, Body Of Lies is perfectly presentable. You just expect better from the likes of Leo, Russ and Ridley."
m/10009225-body_of_lies,James Christopher,TRUE,Times (UK),Fresh,2月5日,2008/11/21,"But despite the immaculate production values, the satire is so unspeakably crude that it ceases to matter. A shame. Scott has been an instrumental director in the Hollywood evolution of war films. But Body of Lies is a one-note rant."
m/10009225-body_of_lies,Xan Brooks,TRUE,Guardian,Rotten,2月5日,2008/11/21,"Body of Lies is big and bombastic, confused and irritable - a 20th-century blockbuster struggling to adapt (too little, too late) to a 21st-century terrain."
m/10009225-body_of_lies,Sukhdev Sandhu,TRUE,Daily Telegraph (UK),Rotten,2月5日,2008/11/21,"Scott, at heart, is a pyrotechnician rather than a political philosopher. Sometimes, during the scenes when he shows graphic acts of torture, he seems like a two-penny shock merchant, too."
m/10009225-body_of_lies,Elliott Noble,FALSE,Sky Cinema,Fresh,3月5日,2008/11/21,"With high-class acts to match the hi-tech savvy of Scott and his trusty crew (cinematographer Alexander Witt, editor Pietro Scalia, composer Mark Streitenfeld), this is as taut and engrossing a couple of hours as you'll experience all year."
m/10009225-body_of_lies,,FALSE,Total Film,Fresh,3月5日,2008/11/21,"Syriana, this ain't. Ridley Scott's latest misses the scope, texture or depth to dig into the moral mess of the war on terror. But this entertaining techno-thriller feeds greedily off star performances from Leonardo DiCaprio and Mark Strong."
m/10009225-body_of_lies,Christopher Tookey,FALSE,Daily Mail (UK),Fresh,4月5日,2008/11/21,"Body Of Lies lacks the epic sweep of Gladiator and the emotional pull of Thelma And Louise. But it's enormously competent, with a couple of fine supporting performances from Crowe and Strong."
m/10009225-body_of_lies,,FALSE,Daily Mirror (UK),Rotten,2月5日,2008/11/21,"If the starry but soulless crime flick American Gangster wasn't enough to convince you Ridley Scott was a man past his prime, check out Body Of Lies - a starry but soulless terrorism movie."
m/10009225-body_of_lies,Ian Nathan,FALSE,Empire Magazine,Rotten,2月5日,2008/11/21,"For all the enthralling visuals and action, the film feels garbled."
m/10009225-body_of_lies,Nigel Andrews,TRUE,Financial Times,Rotten,,2008/11/21,"Visually the film is so undistinguished it may be time for the maker of Blade Runner to be subjected to that film's Voigt-Kampff test, to determine whether the current owner of the name ""Ridley Scott"" is real or a replicant."
m/10009225-body_of_lies,Anthony Quinn,TRUE,Independent (UK),Rotten,1月5日,2008/11/21,"But it's something of a penance to sit through, a token handwringing over American dirty tricks that's just another opportunity for Scott and co to blow stuff up."
m/10009225-body_of_lies,Larushka Ivan-Zadeh,FALSE,Metro (UK),Fresh,3月5日,2008/11/21,"What's surprising is that such a heavyweight combo of Crowe, DiCaprio and Scott would waste their collective gravitas on something so light. Action and acting are both solid but there's no deeper human or political dimension to justify the running time."
m/10009225-body_of_lies,Derek Malcolm,TRUE,London Evening Standard,Fresh,3月5日,2008/11/21,Body of Lies can't quite make up its mind whether to be an all-out thriller or a savvy political drama with something relevant to say about Muslim fundamentalism and the American response to it.
m/10009225-body_of_lies,Rich Cline,FALSE,Shadows on the Wall,Fresh,3月5日,2008/11/21,"While this film's themes seem to address issues of terrorism and CIA meddling, and the powerful cast suggests we're in Important Movie territory, the result is essentially just a routine spy thriller: entertaining but forgettable."
m/10009225-body_of_lies,Matt Brunson,FALSE,Creative Loafing,Fresh,3月4日,2008/11/26,"Better than the vast majority of the post-9/11 terrorist yarns, Body of Lies is both more ambiguous and ambitious than such heavy-handed duds as Rendition and Redacted."
m/10009225-body_of_lies,Pablo Villa莽a,FALSE,Cinema em Cena,Fresh,3月5日,2008/11/28,"Como divers茫o, Rede de Mentiras merece aplausos. Isto n茫o impedir谩, claro, que ele seja relegado ao esquecimento completo dentro de poucos anos."
m/10009225-body_of_lies,Enrique Buchichio,FALSE,Uruguay Total,Fresh,3月5日,2008/12/15,"B谩sicamente un buen film de entretenimiento sobre un tema ""serio"" como el combate al terrorismo, armado de manera eficaz aunque superficial."
m/10009225-body_of_lies,Tony Macklin,FALSE,Fayetteville Free Weekly,Rotten,2月5日,2009/2/1,"When Russell Crowe gives a lackluster performance, you know how meager a year it's been at the movies. In Body of Lies, Crowe is bogged down in a thankless role in a thankless movie."
m/10009225-body_of_lies,Peter Canavese,FALSE,Groucho Reviews,Fresh,2.5/4,2009/2/11,"If you're going to have a mall-ready entertainment about the war on terror, you might as well have this one. [Blu-ray]"
m/10009225-body_of_lies,John J. Puccio,FALSE,Movie Metropolis,Fresh,6月10日,2009/2/12,...better than a lot of the post 9/11 espionage films that Hollywood has made.
m/10009225-body_of_lies,Brian Webster,FALSE,Apollo Guide,Rotten,68/100,2009/2/15,"For those of us who want movies to be about something and not just empty action with minimal shallow 'moral of the story' tacked on, Body of Lies is a disappointment."
m/10009225-body_of_lies,Chris Bumbray,FALSE,JoBlo's Movie Network,Fresh,6.5/10,2009/2/27,"Passable entertainment -- but definitely not on par with the usual DiCaprio, Crowe, or Ridley Scott output."
m/10009225-body_of_lies,Jeffrey Chen,FALSE,Window to the Movies,Rotten,5月10日,2009/3/31,"A certain rawness and despairing urgency is never quite achieved for the message the film wants to deliver, and so it remains a well-intentioned, well-produced, yet generally unmemorable entertainment."
m/10009225-body_of_lies,Fernando F. Croce,FALSE,CinePassion,Rotten,,2009/8/26,Short on thrills and shorter on political insights
m/10009225-body_of_lies,Sonny Bunch,FALSE,Washington Times,Fresh,3月4日,2009/8/30,"Visually, the film is quite striking. Few modern filmmakers handle desert landscapes as well as Mr. Scott."
m/10009225-body_of_lies,Matt Soergel,FALSE,Florida Times-Union,Rotten,2月4日,2009/12/24,"It doesn't help that those action scenes all blend together, relying overmuch on speeding convoys of big black SUVs and surveillance planes that can see you picking your nose from miles up."
m/10009225-body_of_lies,David Nusair,FALSE,Reel Film Reviews,Fresh,3月4日,2010/2/21,...[Ridley] Scott's most entertaining and involving effort since 2001's Black Hawk Down.
m/10009225-body_of_lies,Matthew Pejkovic,FALSE,Matt's Movie Reviews,Fresh,3.5/5,2010/7/7,"Body of Lies is an extremely well paced, tightly wound, and intensely violent thriller. There is no damnation or congratulations here. As Russell Crowe muses as the end: ""No one is innocent"""
m/10009225-body_of_lies,Mike Edwards,FALSE,What Culture,Fresh,3月5日,2011/3/24,"Russell Crowe has finally realised he's just an ordinary fat guy now, and taken a role he can accurately portray."
m/10009225-body_of_lies,Laremy Legel,TRUE,Film.com,Fresh,A-,2011/5/6,
m/10009225-body_of_lies,Kelly Vance,FALSE,East Bay Express,Rotten,,2011/8/15,"It has none of the sweep of, say, Syriana, as if that mattered to the audience it's gunning for."
m/10009225-body_of_lies,Joshua Rothkopf,TRUE,Time Out,Fresh,3月5日,2011/11/17,
m/10009225-body_of_lies,Nell Minow,FALSE,Movie Mom,Fresh,B-,2012/2/18,
m/10009225-body_of_lies,Jeffrey Lyles,FALSE,Lyles' Movie Files,Fresh,8月10日,2013/1/16,"A compelling, nail-biting spy thriller."
m/10009225-body_of_lies,Julie Washington,FALSE,Cleveland Plain Dealer,Fresh,B,2017/8/17,Director Ridley Scott makes Body of Lies a visually stylish film that also has scenes of incredible carnage and wince-inducing torture.
m/10009225-body_of_lies,Candice Frederick,FALSE,Reel Talk Online,Rotten,C,2017/9/12,"Quite frankly, it was a waste of two talented actors."
m/10009225-body_of_lies,Brian D. Johnson,FALSE,Maclean's Magazine,Rotten,,2017/12/27,The film's veracity is undermined by its compulsive use of glib soundbites. Not to mention an over-wound plot that begs disbelief.
m/10009225-body_of_lies,Deborah Ross,FALSE,The Spectator,Rotten,,2018/1/30,"It's James Bond via today's headlines, which should, I suppose, at least make it feel very now, but it doesn't. There is nothing in this you haven't seen before, and oodles that you have."
m/10009225-body_of_lies,Laura Hiros,FALSE,Rinc贸n de cine,Fresh,3月5日,2018/3/16,"A revealing, original and extremely dramatic film... [Full review in Spanish]"
m/10009225-body_of_lies,Matthew Lucas,FALSE,"The Dispatch (Lexington, NC)",Rotten,2.5/4,2019/6/6,The action sequences lack pizzazz and feel decidedly old-hat for Scott.
m/10009225-body_of_lies,Micheal Compton,FALSE,Bowling Green Daily News,Rotten,C+,2019/10/15,"Body of Lies is a well-made film, but lacks the emotional impact required to keep its audience interested."
m/10009225-body_of_lies,Joanne Laurier,FALSE,World Socialist Web Site,Fresh,,2020/9/2,"Body of Lies, on the whole, is a retrograde fantasy. Its characters are unconvincing inventions."
m/10009225-body_of_lies,Richard Propes,FALSE,TheIndependentCritic.com,Fresh,3月4日,2020/9/3,Rises above the mediocrity of its storyline thanks largely to its ensemble cast.
m/10009239-passengers,Nick Schager,FALSE,Slant Magazine,Rotten,1月4日,2008/10/24,Solely predicated on its twist ending.
m/10009239-passengers,Dustin Putman,FALSE,TheFilmFile.com,Fresh,3月4日,2008/10/24,"With a storytelling sensibility more common in foreign films than mainstream ones, Passengers is a compact, thought-provoking tale that challenges the viewer while shedding light on one's own life, and how he or she has chosen to lead it."
m/10009239-passengers,Justin Chang,TRUE,Variety,Rotten,,2008/10/24,"This middlebrow tone poem aims for ambiguity but often veers into soporific, suspending answers (and often, viewer interest) en route to an ending that explains all."
m/10009239-passengers,Geoff Berkshire,FALSE,Metromix.com,Rotten,2.5/5,2008/10/24,"Anyone who doesn't see the film's ""twist"" ending coming from miles away just hasn't seen enough thrillers."
m/10009239-passengers,Dave White,FALSE,Movies.com,Rotten,D-,2008/10/24,
m/10009239-passengers,Kirk Honeycutt,TRUE,Hollywood Reporter,Rotten,,2008/10/27,"The film is a little too influenced by M. Night Shyamalan, which might be the wrong way to go given the reaction to his recent films."
m/10009239-passengers,Frank Lovece,FALSE,Film Journal International,Rotten,,2008/10/27,"She sees dead people, maybe. Stealth movie starring Anne Hathaway as the world's worst trauma counselor slipped into a few theatres without warning. Now you've been warned."
m/10009239-passengers,Amy Nicholson,TRUE,Boxoffice Magazine,Rotten,2.5/5,2008/10/27,"In addition to aspiring to be a sensitive portrait of emotional healing, it's also a supernatural mystery, a romantic comedy, a family weepy and a corporate conspiracy drama. One plot might have satisfied audiences; fractions won't."
m/10009239-passengers,Jeanne Kaplan,FALSE,Kaplan vs. Kaplan,Rotten,,2008/10/28,"Passengers is not a film I would recommend that you rush right out to see. However, it will make a good rental on a snowy night this winter"
m/10009239-passengers,David Kaplan,FALSE,Kaplan vs. Kaplan,Fresh,,2008/10/28,Passengers is a haunting little movie that builds ever so slowly to an electrifying climax.
m/10009239-passengers,Adam Markovitz,TRUE,Entertainment Weekly,Rotten,C,2008/10/29,"The actors make a noble effort, but Passengers turns out to be just another dud in the genre of revisionist mysteries that have been messing with our heads since Haley Joel Osment saw dead people."
m/10009239-passengers,Nick Pinkerton,TRUE,Village Voice,Rotten,,2008/10/29,The biggest shock (aside from seeing how arbitrarily movies are chosen for theatrical release) is provided by an intrusively blown newspaper.
m/10009239-passengers,Joe Neumaier,TRUE,New York Daily News,Rotten,2月5日,2008/10/30,Did Hathaway know when she signed to this that it would be released just in time to embarrass her during her accolades for Rachel Getting Married?
m/10009239-passengers,Stephen Holden,TRUE,New York Times,Rotten,1月5日,2008/10/30,Passengers is a supernatural thriller so mechanically inept and lacking in suspense that it doesn't even pass muster as lowbrow Halloween-ready entertainment.
m/10009239-passengers,Joshua Katzman,TRUE,Chicago Reader,Fresh,,2008/10/30,The surprise ending isn't as shocking as those of Jacob's Ladder or The Sixth Sense -- two stellar examples of the genre -- but it's still dramatically potent.
m/10009239-passengers,Michael Ordo帽a,TRUE,Los Angeles Times,Rotten,2月5日,2008/10/30,It's a long ride to a familiar destination.
m/10009239-passengers,Frank Swietek,FALSE,One Guy's Opinion,Rotten,D+,2008/11/2,"When a picture asks you to puzzle through a chain of ambiguous clues to a surprise solution, you have a right to expect something better than watered-down Shyamalan."
m/10009239-passengers,Ben Mankiewicz,TRUE,At the Movies,Rotten,,2008/11/10,"It is dark, depressing and seems to be built entirely around a twist ending that feels less like a surprise and more like relief."
m/10009239-passengers,Ben Lyons,TRUE,At the Movies,Rotten,,2008/11/10,"Even though Anne Hathaway is good, it's no reason to get really emotionally invested in her quest"
m/10009239-passengers,David Nusair,FALSE,Reel Film Reviews,Fresh,2.5/4,2008/12/15,...the least effective entry within Rodrigo Garcia's otherwise impeccable filmography...
m/10009239-passengers,Joseph Proimakis,FALSE,Movies for the Masses,Rotten,1月5日,2009/1/20,"spatala to hrono soy pio sadistika ap' oti ta talenta ton ithopoion tis, ontas ekneyristika monotoni kai erasitehnika kryptiki horis na ehei tipote na krypsei poy na min eheis ksanadei"
m/10009239-passengers,Pablo Villa莽a,FALSE,Cinema em Cena,Rotten,2月5日,2009/1/28,"Este primeiro grande tropeo na carreira de Garca embaraa pelo roteiro batido e pela falta de ritmo da narrativa, no sendo salvo nem mesmo pelo charme de Hathaway."
m/10009239-passengers,Louise Keller,FALSE,Urban Cinefile,Rotten,,2009/2/20,"The plane isn't the only thing that crashes in this ambitiously conceived mystery drama with conspiracy theories, central romance & supernatural elements. You know there is something seriously wrong when the resolution is more satisfying than the journey."
m/10009239-passengers,Caffeinated Clint,FALSE,Moviehole,Fresh,3月5日,2009/2/24,A Hitchcockian thriller that'll keep you guessing till the last reel
m/10009239-passengers,Simon Weaving,FALSE,Screenwize,Rotten,2月5日,2009/3/21,An uneven and lifeless film that shifts from saccharine romance to supernatural thriller as Anne Hathaway helps a handful of survivors of a plane crash deal with the strange effects of their trauma.
m/10009239-passengers,Prairie Miller,FALSE,NewsBlaze,Fresh,,2009/5/2,"Surreal ensemble chemistry that rarely subsides, serving up a deliriously potent supernatural plane crash yarn that should sufficiently frazzle viewer nerves on impact."
m/10009239-passengers,Brian Webster,FALSE,Apollo Guide,Rotten,60/100,2009/5/6,"Filmmakers have the power to change reality on us at their whim, but if they do so in ways that make us feel tricked and cheated, then this is an unforgiveable rip-off."
m/10009239-passengers,Brian Orndorf,FALSE,DVDTalk.com,Rotten,C,2009/5/14,"It's a blurred pass at suspense and hesitant smooches, but with Hathaway and Wilson around to carry most of the workload, at least it's well acted."
m/10009239-passengers,Anders Wotzke,FALSE,Moviedex,Rotten,2月5日,2009/8/1,Initial intrigue turns into tedium and frustration as the plot heads into the territory of absurd.
m/10009239-passengers,Jason McKiernan,FALSE,Filmcritic.com,Rotten,2.5/5,2009/8/3,spends too much time concealing its secret to fully realize its potential as a human drama.
m/10009239-passengers,Nikki Baughan,FALSE,Roll Credits,Rotten,2月5日,2019/10/30,"Clever as it tries to be, the end really doesn't justify the means and Passengers becomes just another example of a big idea being reduced to cinematic sludge."
m/10009244-the_grand,Andrew O'Hehir,TRUE,Salon.com,Rotten,,2008/1/7,"As my idol Joe Bob Briggs used to say, that's an awful lot of plot getting in the way of the story."
m/10009244-the_grand,Edward Douglas,FALSE,ComingSoon.net,Fresh,9月10日,2008/2/4,If you're a fan of watching poker on television and inventive comedy than The Grand is an entertaining experience that delivers on its premise.
m/10009244-the_grand,Ed Gonzalez,FALSE,Slant Magazine,Fresh,2.5/4,2008/3/5,"Did Zak Penn's The Grand, an improvisational comedy set in the world of poker, cast itself?"
m/10009244-the_grand,David Edelstein,TRUE,New York Magazine/Vulture,Fresh,,2008/3/17,"Zak Penn's The Grand is a seesaw, but the setting -- the high-stakes poker subculture -- is remarkably fertile and the actors are a treat."
m/10009244-the_grand,Jim Ridley,TRUE,Village Voice,Fresh,,2008/3/18,"Put Herzog at the same table as Hines, Harrelson, Parnell, Cross, and Farina, and poker on film starts to look a lot less dull. Imagine what they could do with Monopoly."
m/10009244-the_grand,Amy Nicholson,TRUE,I.E. Weekly,Rotten,C+,2008/3/20,"Penn only wanted to create his world, not explore it, and failing that he axes the players as quickly as possible as though he's bored and ready for the credits"
m/10009244-the_grand,Scott Tobias,TRUE,AV Club,Rotten,C+,2008/3/20,Too much of The Grand is eaten up by thin conceits that go nowhere.
m/10009244-the_grand,Geoff Berkshire,FALSE,Metromix.com,Rotten,3月5日,2008/3/20,Director Zak Penn isn't quite up to [Christopher] Guest's level but the highlights of The Grand suggest he could be someday.
m/10009244-the_grand,Harvey S. Karten,FALSE,Film Journal International,Rotten,,2008/3/20,The entire film is just too low-key and bland to stir enthusiasm.
m/10009244-the_grand,Jan Stuart,TRUE,Newsday,Rotten,2.5/4,2008/3/20,"The Grand lacks any sort of urgency or inner propulsiveness; the actors do their little goofs, then hand them off to the next, lending the jest the frolicking but ultimately monotonous quality of a game of tag."
m/10009244-the_grand,Fred Topel,FALSE,Can Magazine,Rotten,,2008/3/21,"The Christopher Guest troupe couldn't have done it any better, because they would have just done the same contrived characters and uninspired bits."
m/10009244-the_grand,Tony Medley,FALSE,Tolucan Times,Rotten,3月10日,2008/3/21,"This has lots of TV sitcom stars working very hard to be funny with ludicrous characters. If an actor looks like he's laboring to be funny, he isn't."
m/10009244-the_grand,Claudia Puig,TRUE,USA Today,Fresh,2.5/4,2008/3/21,"The Grand is in the grand tradition of Christopher Guest 'mockumentary' comedy satires: Its greatest asset is its eclectic, quirky-funny cast."
m/10009244-the_grand,Elizabeth Weitzman,TRUE,New York Daily News,Fresh,3月4日,2008/3/21,"Even if you know nothing at all about the game, you'd be hard-pressed to find better entertainment for such a modest entry fee."
m/10009244-the_grand,Evan Henerson,FALSE,Los Angeles Daily News,Fresh,,2008/3/21,"[Director] Penn could not have selected a more spoof-worthy venue than the world of high-stakes Texas Hold 'Em, and he has packed his film with actors -- many of them sitcom or sketch comedy stars -- who get the point of the exercise."
m/10009244-the_grand,Jim Slotek,FALSE,Jam! Movies,Rotten,2.5/5,2008/3/21,"As middling mock-docs go, I'll put The Grand ahead of that paintball one (Blackballed: The Bobby Dukes Story) and Bob Saget's Farce Of The Penguins. And then I'll fold."
m/10009244-the_grand,Jennie Punter,TRUE,Globe and Mail,Fresh,3月4日,2008/3/21,"The 'card flick' has usually been a standard western, drama or crime deal -- that is, until a pack of mostly veteran comic actors tried their hand at improvising, Christopher Guest-style, in the highly amusing The Grand."
m/10009244-the_grand,Mark Keizer,FALSE,Boxoffice Magazine,Rotten,2.5/5,2008/3/21,"[Director] Penn has crucially miscalculated, mistakenly assuming we'd rather watch comedic actors play poker instead of watching them be funny."
m/10009244-the_grand,Maitland McDonagh,FALSE,TV Guide,Fresh,3月4日,2008/3/21,"If it never achieves the balance of broad laughs and barbed insights into human frailty of, say, A Mighty Wind, it delivers plenty of sharply funny moments."
m/10009244-the_grand,Philip Marchand,TRUE,Toronto Star,Rotten,2.5/4,2008/3/21,"This failure of steely intention, combined with a not quite satisfactory resolution of the fates of the characters, keeps the movie just shy of being a first-rate comedy."
m/10009244-the_grand,Lou Lumenick,TRUE,New York Post,Rotten,1.5/4,2008/3/21,"The sort of half-baked vanity project favored by the Tribeca Film Festival, Zak Penn's The Grand features a slew of recognizable faces in a fitfully funny improvised comedy."
m/10009244-the_grand,Richard Roeper,TRUE,Ebert & Roeper,Rotten,,2008/3/24,There's a lot of material there in the poker world that is ripe for satire but it misses the boat here almost always.
m/10009244-the_grand,Owen Gleiberman,TRUE,Entertainment Weekly,Rotten,C,2008/3/26,"It's obvious that The Grand's director, Zak Penn, set out to make the Best in Show of high-stakes poker, but to raise the ante, he piles up the absurdities and zany backstories."
m/10009244-the_grand,Sean Axmaker,FALSE,Seattle Post-Intelligencer,Fresh,B,2008/4/3,[Director Zak] Penn eases into the candid style and subdued rhythms of the mockumentary with a breezy confidence.
m/10009244-the_grand,Maureen M. Hart,TRUE,Chicago Tribune,Rotten,1月4日,2008/4/3,"It's hard to believe that a lineup so stellar could generate so few laughs, but there it is."
m/10009244-the_grand,Chris Hewitt,FALSE,St. Paul Pioneer Press,Fresh,2.5/4,2008/4/4,Worth a gamble.
m/10009244-the_grand,John Hartl,TRUE,Seattle Times,Fresh,2.5/4,2008/4/4,"There may be too many cooks here, too many TV stars trying to make an impression in a relatively high-profile independent film, but they connect just often enough to leave you smiling."
m/10009244-the_grand,Walter V. Addiego,TRUE,San Francisco Chronicle,Rotten,1月4日,2008/4/4,"You eventually get the feeling that the actors are riffing mainly for each other. Their attitude is, 'We're talented, trust us, we know how to be funny,' but in the end, it's mostly just a bluff."
m/10009244-the_grand,Shawn Levy,FALSE,Oregonian,Rotten,C+,2008/4/4,"There are small pleasures, but not many. It especially underwhelms when you consider how Penn seemed to have found a new paradigm for this now-hoary comic form."
m/10009244-the_grand,Brian Tallerico,FALSE,The Deadbolt,Rotten,,2008/4/4,"There's enough good material in the first act to almost merit a recommendation, but, like a poker player who just stops getting dealt the cards he needs, the film runs out of chips long before the credits roll."
m/10009244-the_grand,Jules Brenner,FALSE,Cinema Signals,Rotten,2.5/5,2008/4/6,One-eyed Jack Faro's chances aren't assured but low odds amusement is yours for the buy-in. Satire has been dealt better hands with less bluff.
m/10009244-the_grand,Beth Accomando,FALSE,KPBS.org,Rotten,,2008/4/7,The new film The Grand should have been called Werner Herzog Steals the Show because that's precisely what he does in this mockumentary about a poker tournament.
m/10009244-the_grand,Tim Brayton,FALSE,Antagony & Ecstasy,Fresh,7月10日,2008/4/9,"There's nothing under the surface of the comedy, although it's rarely less than amusing and frequently hilarious."
m/10009244-the_grand,Tricia Olszewski,FALSE,Let's Not Listen,Rotten,,2008/4/10,"Without Cheryl Hines or Chris Parnell, The Grand would be a fast fold."
m/10009244-the_grand,John Anderson,TRUE,Washington Post,Rotten,,2008/4/10,"Just showing us what ex-sitcom stars and Bavarian directors do in their spare time isn't quite enough to justify The Grand, which does for poker what Best in Show did for dogs while completely avoiding any jokes about poker-playing canines."
m/10009244-the_grand,Michael Sragow,FALSE,Baltimore Sun,Fresh,B-,2008/4/11,"The year's big dramatic gambling hit, 21, is all plot, no personality; The Grand, a comedy that follows six contenders into the finals of a poker tournament, is all personality, no plot. I'll take personality."
m/10009244-the_grand,Christian Toto,FALSE,Washington Times,Rotten,2.5/4,2008/4/11,The Grand gambles on its cast's improv chops but comes up only with a pair of sevens.
m/10009244-the_grand,Austin Kennedy,FALSE,Sin Magazine,Rotten,2.5/4,2008/6/8,"THE GRAND has it's funny moments, and there were some things that I laughed hard at, but it's 104 minutes, which is much too long to be consistently funny."
m/10009244-the_grand,Nick Schager,FALSE,Lessons of Darkness,Fresh,B,2008/9/2,For every scene that goes nowhere -- and there are more than a few -- there's some comedy gold lurking around the corner.
m/10009244-the_grand,Sarah Boslaugh,FALSE,Playback:stl,Rotten,3月10日,2008/9/19,A collection of sketches does not add up to a drama in this case
m/10009244-the_grand,Jeffrey M. Anderson,FALSE,Combustible Celluloid,Rotten,2.5/4,2009/11/19,Decided that sticking to the formula was more important than letting something organic or crazy happen.
m/10009244-the_grand,David Nusair,FALSE,Reel Film Reviews,Fresh,2.5/4,2012/6/8,A typically uneven fake documentary...
m/10009244-the_grand,Debbie Lynn Elias,FALSE,Behind The Lens,Fresh,,2019/11/6,THE GRAND is a Royal Flush!!!
m/10009253-the_hammer,Dave White,FALSE,Movies.com,Fresh,3月5日,2007/4/26,It'll make you laugh enough so that you forget you've seen it all before.
m/10009253-the_hammer,Stephen Farber,TRUE,Hollywood Reporter,Fresh,,2008/3/10,The movie benefits from unpretentiousness; it never takes itself too seriously.
m/10009253-the_hammer,Aaron Hillis,TRUE,Village Voice,Rotten,,2008/3/18,It's surprising the film doesn't feature lesbians jumping on trampolines.
m/10009253-the_hammer,Andrew O'Hehir,TRUE,Salon.com,Rotten,,2008/3/19,"If you liked Rocky Balboa you should be in good shape, since it's exactly the same movie, just aimed at a teeny-tiny-bit younger demographic and with an affectless leading man who avoids hambone acting by not acting at all."
m/10009253-the_hammer,Ronnie Scheib,TRUE,Variety,Fresh,,2008/3/19,[Adam] Carolla's gangling charm and improv rhythms nicely loosen up helmer Charles Herman-Wurmfeld's studied setups without ever deviating from the story's solid underlying structure.
